#,prefix,name,id,type,enumerations,substitutionGroup,balance,periodType,abstract,nillable,typedDomainRef,ext. enum domain,ext. enum linkrole,ext. enum headUsable,comment
162,dart,ImpairmentLossesOnIntangibleAssets,dart_ImpairmentLossesOnIntangibleAssets,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
163,dart,LossesOnDisposalOfHeldForTradingFinancialAssets,dart_LossesOnDisposalOfHeldForTradingFinancialAssets,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
164,dart,LossesOnValuationOfHeldForTradingFinancialAssets,dart_LossesOnValuationOfHeldForTradingFinancialAssets,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
165,dart,LossesOnDisposalOfFairValueFinancialLiabilities,dart_LossesOnDisposalOfFairValueFinancialLiabilities,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
166,dart,LossesOnValuationOfFairValueFinancialLiabilities,dart_LossesOnValuationOfFairValueFinancialLiabilities,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
167,dart,LossesOnDisposalOfFairValueFinancialAsset,dart_LossesOnDisposalOfFairValueFinancialAsset,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
168,dart,LossesOnValuationOfFairValueFinancialAsset,dart_LossesOnValuationOfFairValueFinancialAsset,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
169,dart,ImpairmentLossesOnAvailableForSaleFinancialAssets,dart_ImpairmentLossesOnAvailableForSaleFinancialAssets,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
170,dart,LossesOnDisposalOfAvailableForSaleFinancialAssets,dart_LossesOnDisposalOfAvailableForSaleFinancialAssets,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
171,dart,ImpairmentLossesOnInvestmentProperty,dart_ImpairmentLossesOnInvestmentProperty,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
172,dart,LossesOnValuationOfInvestmentProperty,dart_LossesOnValuationOfInvestmentProperty,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
173,dart,LossesOnValuationOfInvestmentAssets,dart_LossesOnValuationOfInvestmentAssets,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
174,dart,OtherLosses,dart_OtherLosses,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
175,dart,LossesOnDisposalsOfOtherNonCurrentAssets,dart_LossesOnDisposalsOfOtherNonCurrentAssets,xbrli:monetaryItemType,,xbrli:item,debit,duration,false,true,,,,,
176,dart,LossArisingFromDifferenceBetweenCarryingAmountOfFinancialLiabilityExtinguishedAndConsiderationPaid,dart_LossArisingFromDifferenceBetweenCarryingAmountOfFinancialLiabilityExtinguishedAndConsiderationPaid,xbrli:monetaryItemType,,xbrli:item,debit,duration,false,true,,,,,
177,dart,LongTermTradeAndOtherNonCurrentReceivablesGross,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
178,dart,LongTermTradeReceivablesGross,dart_LongTermTradeReceivablesGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
179,dart,PresentValueDiscountsLongTermTradeReceivablesGross,dart_PresentValueDiscountsLongTermTradeReceivablesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
180,dart,AllowanceForDoubtfulAcccountLongTermTradeReceivablesGross,dart_AllowanceForDoubtfulAcccountLongTermTradeReceivablesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
181,dart,LongTermOtherReceivablesGross,dart_LongTermOtherReceivablesGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
182,dart,PresentValueDiscountsLongTermOtherReceivablesGross,dart_PresentValueDiscountsLongTermOtherReceivablesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
183,dart,AllowanceForDoubtfulAcccountLongTermOtherReceivablesGross,dart_AllowanceForDoubtfulAcccountLongTermOtherReceivablesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
184,dart,LongTermAccruedIncomeGross,dart_LongTermAccruedIncomeGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
185,dart,PresentValueDiscountsLongTermAccruedIncomeGross,dart_PresentValueDiscountsLongTermAccruedIncomeGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
186,dart,AllowanceForDoubtfulAcccountLongTermAccruedIncomeGross,dart_AllowanceForDoubtfulAcccountLongTermAccruedIncomeGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
187,dart,LongTermDepositsProvidedGross,dart_LongTermDepositsProvidedGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
188,dart,PresentValueDiscountsLongTermDepositsProvidedGross,dart_PresentValueDiscountsLongTermDepositsProvidedGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
189,dart,AllowanceForDoubtfulAcccountLongTermDepositsProvidedGross,dart_AllowanceForDoubtfulAcccountLongTermDepositsProvidedGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
190,dart,LongTermAdvancePaymentsGross,dart_LongTermAdvancePaymentsGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
191,dart,PresentValueDiscountsLongTermAdvancePaymentsGross,dart_PresentValueDiscountsLongTermAdvancePaymentsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
192,dart,AllowanceForDoubtfulAcccountLongTermAdvancePaymentsGross,dart_AllowanceForDoubtfulAcccountLongTermAdvancePaymentsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
193,dart,LongTermPrepaidExpenses,dart_LongTermPrepaidExpenses,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
194,dart,PresentValueDiscountsLongTermPrepaidExpensesGross,dart_PresentValueDiscountsLongTermPrepaidExpensesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
195,dart,AllowanceForDoubtfulAcccountLongTermPrepaidExpensesGross,dart_AllowanceForDoubtfulAcccountLongTermPrepaidExpensesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
196,dart,LandGross,dart_LandGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
197,dart,GovernmentGrantsLandGross,dart_GovernmentGrantsLandGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
198,dart,AccumulatedImpairmentLossLandGross,dart_AccumulatedImpairmentLossLandGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
199,dart,BuildingsGross,dart_BuildingsGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
200,dart,GovernmentGrantsBuildingsGross,dart_GovernmentGrantsBuildingsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
201,dart,AccumulatedDepreciationBuildingsGross,dart_AccumulatedDepreciationBuildingsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
202,dart,AccumulatedImpairmentLossBuildingsGross,dart_AccumulatedImpairmentLossBuildingsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
203,dart,StructureGross,dart_StructureGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
204,dart,GovernmentGrantsStructureGross,dart_GovernmentGrantsStructureGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
205,dart,AccumulatedDepreciationStructureGross,dart_AccumulatedDepreciationStructureGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
206,dart,AccumulatedImpairmentLossStructureGross,dart_AccumulatedImpairmentLossStructureGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
207,dart,MachineryGross,dart_MachineryGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
208,dart,GovernmentGrantsMachineryGross,dart_GovernmentGrantsMachineryGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
209,dart,AccumulatedDepreciationMachineryGross,dart_AccumulatedDepreciationMachineryGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
210,dart,AccumulatedImpairmentLossMachineryGross,dart_AccumulatedImpairmentLossMachineryGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
211,dart,VehiclesGross,dart_VehiclesGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
212,dart,GovernmentGrantsVehiclesGross,dart_GovernmentGrantsVehiclesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
213,dart,AccumulatedDepreciationVehiclesGross,dart_AccumulatedDepreciationVehiclesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
214,dart,AccumulatedImpairmentLossVehiclesGross,dart_AccumulatedImpairmentLossVehiclesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
215,dart,ShipsGross,dart_ShipsGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
216,dart,GovernmentGrantsShipsGross,dart_GovernmentGrantsShipsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
217,dart,AccumulatedDepreciationShipsGross,dart_AccumulatedDepreciationShipsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
218,dart,AccumulatedImpairmentLossShipsGross,dart_AccumulatedImpairmentLossShipsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
219,dart,FixturesAndFittingsGross,dart_FixturesAndFittingsGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
220,dart,GovernmentGrantsFixturesAndFittingsGross,dart_GovernmentGrantsFixturesAndFittingsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
221,dart,AccumulatedDepreciationFixturesAndFittingsGross,dart_AccumulatedDepreciationFixturesAndFittingsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
222,dart,AccumulatedImpairmentLossFixturesAndFittingsGross,dart_AccumulatedImpairmentLossFixturesAndFittingsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
223,dart,OfficeEquipmentGross,dart_OfficeEquipmentGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
224,dart,GovernmentGrantsOfficeEquipmentGross,dart_GovernmentGrantsOfficeEquipmentGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
225,dart,AccumulatedDepreciationOfficeEquipmentGross,dart_AccumulatedDepreciationOfficeEquipmentGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
226,dart,AccumulatedImpairmentLossOfficeEquipmentGross,dart_AccumulatedImpairmentLossOfficeEquipmentGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
227,dart,TangibleExplorationAndEvaluationAssetsGross,dart_TangibleExplorationAndEvaluationAssetsGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
228,dart,GovernmentGrantsTangibleExplorationAndEvaluationAssetsGross,dart_GovernmentGrantsTangibleExplorationAndEvaluationAssetsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
229,dart,AccumulatedDepreciationTangibleExplorationAndEvaluationAssetsGross,dart_AccumulatedDepreciationTangibleExplorationAndEvaluationAssetsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
230,dart,AccumulatedImpairmentLossTangibleExplorationAndEvaluationAssetsGross,dart_AccumulatedImpairmentLossTangibleExplorationAndEvaluationAssetsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
231,dart,ConstructionInProgressGross,dart_ConstructionInProgressGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
232,dart,GovernmentGrantsConstructionInProgressGross,dart_GovernmentGrantsConstructionInProgressGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
233,dart,AccumulatedImpairmentLossConstructionInProgressGross,dart_AccumulatedImpairmentLossConstructionInProgressGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
234,dart,OtherPropertyPlantAndEquipmentGross,dart_OtherPropertyPlantAndEquipmentGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
235,dart,GovernmentGrantsOtherPropertyPlantAndEquipmentGross,dart_GovernmentGrantsOtherPropertyPlantAndEquipmentGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
236,dart,AccumulatedDepreciationOtherPropertyPlantAndEquipmentGross,dart_AccumulatedDepreciationOtherPropertyPlantAndEquipmentGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
237,dart,AccumulatedImpairmentLossOtherPropertyPlantAndEquipmentGross,dart_AccumulatedImpairmentLossOtherPropertyPlantAndEquipmentGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
238,dart,GoodwillGross,dart_GoodwillGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
239,dart,BrandNamesGross,dart_BrandNamesGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
240,dart,GovernmentGrantsBrandNamesGross,dart_GovernmentGrantsBrandNamesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
241,dart,AccumulatedDepreciationBrandNamesGross,dart_AccumulatedDepreciationBrandNamesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
242,dart,AccumulatedImpairmentLossBrandNamesGross,dart_AccumulatedImpairmentLossBrandNamesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
243,dart,IntangibleExplorationAndEvaluationAssetsGross,dart_IntangibleExplorationAndEvaluationAssetsGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
244,dart,GovernmentGrantsIntangibleExplorationAndEvaluationAssetsGross,dart_GovernmentGrantsIntangibleExplorationAndEvaluationAssetsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
245,dart,AccumulatedDepreciationIntangibleExplorationAndEvaluationAssetsGross,dart_AccumulatedDepreciationIntangibleExplorationAndEvaluationAssetsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
246,dart,AccumulatedImpairmentLossIntangibleExplorationAndEvaluationAssetsGross,dart_AccumulatedImpairmentLossIntangibleExplorationAndEvaluationAssetsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
247,dart,MastheadsAndPublishingTitlesGross,dart_MastheadsAndPublishingTitlesGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
248,dart,GovernmentGrantsMastheadsAndPublishingTitlesGross,dart_GovernmentGrantsMastheadsAndPublishingTitlesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
249,dart,AccumulatedDepreciationMastheadsAndPublishingTitlesGross,dart_AccumulatedDepreciationMastheadsAndPublishingTitlesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
250,dart,AccumulatedImpairmentLossMastheadsAndPublishingTitlesGross,dart_AccumulatedImpairmentLossMastheadsAndPublishingTitlesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
251,dart,ComputerSoftwareGross,dart_ComputerSoftwareGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
252,dart,GovernmentGrantsComputerSoftwareGross,dart_GovernmentGrantsComputerSoftwareGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
253,dart,AccumulatedDepreciationComputerSoftwareGross,dart_AccumulatedDepreciationComputerSoftwareGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
254,dart,AccumulatedImpairmentLossComputerSoftwareGross,dart_AccumulatedImpairmentLossComputerSoftwareGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
255,dart,LicencesAndFranchisesGross,dart_LicencesAndFranchisesGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
256,dart,GovernmentGrantsLicencesAndFranchisesGross,dart_GovernmentGrantsLicencesAndFranchisesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
257,dart,AccumulatedDepreciationLicencesAndFranchisesGross,dart_AccumulatedDepreciationLicencesAndFranchisesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
258,dart,AccumulatedImpairmentLossLicencesAndFranchisesGross,dart_AccumulatedImpairmentLossLicencesAndFranchisesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
259,dart,CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
260,dart,GovernmentGrantsCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_GovernmentGrantsCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
261,dart,AccumulatedDepreciationCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_AccumulatedDepreciationCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
262,dart,AccumulatedImpairmentLossCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_AccumulatedImpairmentLossCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
263,dart,RecipesFormulaeModelsDesignsAndPrototypesGross,dart_RecipesFormulaeModelsDesignsAndPrototypesGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
264,dart,GovernmentGrantsRecipesFormulaeModelsDesignsAndPrototypesGross,dart_GovernmentGrantsRecipesFormulaeModelsDesignsAndPrototypesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,false,true,,,,,
265,dart,AccumulatedDepreciationRecipesFormulaeModelsDesignsAndPrototypesGross,dart_AccumulatedDepreciationRecipesFormulaeModelsDesignsAndPrototypesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
266,dart,AccumulatedImpairmentLossRecipesFormulaeModelsDesignsAndPrototypesGross,dart_AccumulatedImpairmentLossRecipesFormulaeModelsDesignsAndPrototypesGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
267,dart,UtilityModelRightsGross,dart_UtilityModelRightsGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,,true,,,,,
268,dart,GovernmentGrantsUtilityModelRightsGross,dart_GovernmentGrantsUtilityModelRightsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
269,dart,AccumulatedDepreciationUtilityModelRightsGross,dart_AccumulatedDepreciationUtilityModelRightsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
270,dart,AccumulatedImpairmentLossUtilityModelRightsGross,dart_AccumulatedImpairmentLossUtilityModelRightsGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
271,dart,TelexAndTelephoneSubscriptionRights,dart_TelexAndTelephoneSubscriptionRights,xbrli:monetaryItemType,,xbrli:item,debit,instant,,true,,,,,
272,dart,GovernmentGrantsTelexAndTelephoneSubscriptionRights,dart_GovernmentGrantsTelexAndTelephoneSubscriptionRights,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
273,dart,AccumulatedDepreciationTelexAndTelephoneSubscriptionRights,dart_AccumulatedDepreciationTelexAndTelephoneSubscriptionRights,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
274,dart,AccumulatedImpairmentLossTelexAndTelephoneSubscriptionRights,dart_AccumulatedImpairmentLossTelexAndTelephoneSubscriptionRights,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
275,dart,FinishedProgramGross,dart_FinishedProgramGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,,true,,,,,
276,dart,GovernmentGrantsFinishedProgramGross,dart_GovernmentGrantsFinishedProgramGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
277,dart,AccumulatedDepreciationFinishedProgramGross,dart_AccumulatedDepreciationFinishedProgramGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
278,dart,AccumulatedImpairmentLossFinishedProgramGross,dart_AccumulatedImpairmentLossFinishedProgramGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
279,dart,UnfinishedProgramGross,dart_UnfinishedProgramGross,xbrli:monetaryItemType,,xbrli:item,debit,instant,,true,,,,,
280,dart,GovernmentGrantsUnfinishedProgramGross,dart_GovernmentGrantsUnfinishedProgramGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
