LinkRole,http://dart.fss.or.kr/role/ifrs/dart_2024-06-30_role-D210000,,,,,,,,,
Definition,"[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements",,,,,,,,,
prefix,name,label,depth,order,priority,weight,parent,arcrole,systemid,comment
dart,RepaymentForGovernmentGrantsClassifiedAsFinancingActivities,정부보조금의 상환,3,34.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,DecreaseInGuaranteeDepositsAsFinancialActivities,임대보증금의 감소,3,35.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,IncreaseInGuaranteeDepositsAsFinancialActivities,임대보증금의 증가,3,36.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,DividendsPaidClassifiedAsFinancingActivities,재무활동으로 분류된 배당금 지급,3,37.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,DividendsReceivedClassifiedAsFinancingActivities,"배당금수취, 재무활동으로 분류된",3,38.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,InterestPaidClassifiedAsFinancingActivities,재무활동으로 분류된 이자지급,3,39.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,InterestReceivedClassifiedAsFinancingActivities,"이자수취, 재무활동으로 분류된",3,40.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,IncomeTaxesPaidRefundClassifiedAsFinancingActivities,재무활동으로 분류된 법인세납부(환급),3,41.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ProceedsFromConsolidatedCapitalTransactions,연결자본거래로 인한 현금유입,3,42.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PaymentForConsolidatedCapitalTransactions,연결자본거래로 인한 현금유출,3,43.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,OtherInflowsOutflowsOfCashClassifiedAsFinancingActivities,재무활동으로 분류된 기타의 현금유입(유출),3,44.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,1,2.0 ,0,1.0 ,ifrs-full:IncreaseDecreaseInCashAndCashEquivalents,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
,,,,,,,,,,
,,,,,,,,,,
LinkRole,http://dart.fss.or.kr/role/ifrs/dart_2024-06-30_role-D520000,,,,,,,,,
Definition,"[D520000] 현금흐름표, 간접법 - 연결 | Statement of cash flows, indirect method - Consolidated financial statements",,,,,,,,,
prefix,name,label,depth,order,priority,weight,parent,arcrole,systemid,comment
ifrs-full,IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의 증가(감소),0,,,,,,,
ifrs-full,IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges,환율변동효과전현금및현금성자산의 증가(감소),1,1.0 ,0,1.0 ,ifrs-full:IncreaseDecreaseInCashAndCashEquivalents,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,2,1.0 ,0,1.0 ,ifrs-full:IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,ProfitLoss,당기순이익(손실),3,1.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInOperatingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,AdjustmentsForReconcileProfitLoss,당기순이익조정을 위한 가감,3,2.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInOperatingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,AdjustmentsForIncomeTaxExpense,법인세비용 조정,4,1.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,AdjustmentsForFinanceCosts,금융원가의 조정,4,2.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForProvisionForSeveranceIndemnities,퇴직급여 조정,4,3.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForBadDebtExpenses,대손상각비 조정,4,4.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForOtherBadDebtExpenses,기타의 대손상각비 조정,4,5.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,AdjustmentsForDepreciationExpense,감가상각비에 대한 조정,4,6.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,AdjustmentsForAmortisationExpense,무형자산상각비에 대한 조정,4,7.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnForeignExchangeTranslations,외화환산손실 조정,4,8.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForWritedownsOfInventories,재고자산평가손실 조정,4,9.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesFromInventoryShrinkage,재고자산감모손실 조정,4,10.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesFromInventoryLiquidation,재고자산처분손실 조정,4,11.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnDispositionOfPropertyPlantAndEquipment,유형자산처분손실 조정,4,12.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForImpairmentLossesOfPropertyPlantAndEquipment,유형자산손상차손 조정,4,13.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnRevaluationOfPropertyPlantAndEquipment,유형자산재평가손실 조정,4,14.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnAbandonmentOfPropertyPlantAndEquipment,유형자산폐기손실 조정,4,15.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForImpairmentLossesOfIntangibleAssets,무형자산손상차손 조정,4,16.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnDisposalsOfIntangibleAssets,무형자산처분손실 조정,4,17.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnDisposalsOfFinancialAssets,금융자산처분손실 조정,4,18.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForImpairmentLossesOnAvailableForSaleFinancialAssets,매도가능금융자산손상차손 조정,4,19.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForImpairmentLossesOnFinancialAssetsHeldToMaturity,만기보유금융자산손상차손 조정,4,20.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnEvaluationOfBiologicalAssets,생물자산평가손실 조정,4,21.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnDisposalsOfBiologicalAssets,생물자산처분손실 조정,4,22.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnDisposalsOfInvestmentProperty,투자부동산처분손실 조정,4,23.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnEvaluationOfInvestmentProperty,투자부동산평가손실 조정,4,24.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnDisposalsOfInvestments,투자자산처분손실 조정,4,25.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnEvaluationOfInvestmentAssets,투자자산평가손실 조정,4,26.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForImpairmentLossesOfInvestmentAssets,투자자산손상차손 조정,4,27.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnDisposalsOfLongTermInvestmentAssets,장기투자자산처분손실 조정,4,28.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForImpairmentLossesOnInvestmentsInAssociates,종속기업/관계기업/공동기업투자손상차손,4,29.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnDisposalsofInvestmentsInAssociates,종속기업/관계기업/공동기업투자처분손실,4,30.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법손실 조정,4,31.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnEvaluationOfFairValueFinancialAssets,당기손익인식금융자산평가손실 조정,4,32.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnEvaluationOfDerivativeFinancialAssets,파생금융자산평가손실,4,33.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnTransactionOfDerivativeFinancialAssets,파생금융자산거래손실,4,34.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnEvaluationOfDerivativeFinancialLiabilities,파생금융부채평가손실,4,35.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnTransactionOfDerivativeFinancialLiabilities,파생금융부채거래손실,4,36.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesFromRedemptionOfBorrowings,차입금(사채)상환손실,4,37.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnAdjustmentOfDebts,채무조정손실,4,38.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForProductWarrantyExpenses,판매보증비 조정,4,39.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForWarrantyExpenses,하자보수비 조정,4,40.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnDisposalsOfNoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정비유동자산처분손실,4,41.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForImpairmentLossesOfNoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정비유동자산손상차손,4,42.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesOnDisposalsOfReceivables,매출채권처분손실 조정,4,43.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForReturnedGoodsExpenses,반품비용 조정,4,44.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForExpenseOfProvisions,충당부채전입액,4,45.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForInterestExpenses,이자비용 조정,4,46.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForMiscellaneousLosses,잡손실 조정,4,47.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForLossesFromDiscontinuedOperations,중단영업(처분)손실,4,48.0 ,0,1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForReversalAllowanceDoubtfulAccounts,대손충당금환입,4,49.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForReversalsOfBadDebtExpenses,기타의 대손충당금환입,4,50.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForGainOnForeignExchangeTranslations,외화환산이익 조정,4,51.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForReversalsOfInventories,재고자산평가손실환입 조정,4,52.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForGainOnDispositionOfTangibleAssets,유형자산처분이익 조정,4,53.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForReversalsOfPropertyPlantAndEquipment,유형자산손상차손환입 조정,4,54.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForGainsOnRevaluationOfPropertyPlantAndEquipment,유형자산재평가이익,4,55.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForReversalsOfImpairmentLossesOnIntangibleAssets,무형자산손상차손환입 조정,4,56.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForGainsOnDisposalsOfIntangibleAssets,무형자산처분이익 조정,4,57.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForGainsOnDisposalsOfFinancialAssets,금융자산처분이익,4,58.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForReversalsOfImpairmentLossesOnAvailableForSaleFinancialAssets,매도가능금융자산손상차손환입 조정,4,59.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForReversalsOfImpairmentLossesOnFinancialAssetsHeldToMaturity,만기보유금융자산손상차손환입,4,60.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForGainsOnEvaluationOfBiologicalAssets,생물자산평가이익,4,61.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForGainsOnDisposalsOfBiologicalAssets,생물자산처분이익,4,62.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForGainsOnDisposalsOfInvestmentProperty,투자부동산처분이익 조정,4,63.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForGainsOnEvaluationOfInvestmentProperty,투자부동산평가이익 조정,4,64.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForGainsOnDisposalsOfInvestments,투자자산처분이익 조정,4,65.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForGainsOnEvaluationOfInvestments,투자자산평가이익 조정,4,66.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForGainsOnDisposalsOfLongTermInvestments,장기투자자산처분이익,4,67.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForReversalOfProvisionsForCostOfRestructuring,구조조정 충당부채의 환입 조정,4,68.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForReversalsOfImpairmentLossesOnAssociates,종속기업/관계기업/공동기업투자손상차손환입,4,69.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForGainsOnDisposalsOfInvestmentsInAssociates,종속기업/관계기업/공동기업투자처분이익,4,70.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법이익 조정,4,71.0 ,0,-1.0 ,ifrs-full:AdjustmentsForReconcileProfitLoss,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
